applicant_id,name,email,phone,nationality,age,employment_status,years_employed,monthly_income,monthly_expenses,family_size,dependents,housing_type,total_assets,total_liabilities,net_worth,credit_score,label
5c7b9475-1d37-4b2d-a5ed-dd8c6b3471ab,Elizabeth Young,ywilson@example.net,318.709.4438x491,Emirati,43,part_time,5,1273.64,774.54,3,2,owned,124109.39,106722.83,17386.559999999998,825,DECLINE
7332f6ed-3476-4685-a5a9-aecf1123c41f,Angelica Gomez,atyler@example.org,566-633-1088,Emirati,30,self_employed,7,2947.25,3136.75,4,0,owned,50953.67,238142.92,-187189.25,424,APPROVE
db635b6d-c7ce-4855-9e6b-801a06d126da,Jeffrey Robles,john63@example.com,001-204-210-0029,Expat,26,self_employed,6,8862.85,10615.29,6,0,owned,468787.45,25211.83,443575.62,565,DECLINE
e901406b-84ef-49da-84d4-cca63001f0f8,Keith Reed,kathleen16@example.org,316-807-8926x431,Emirati,40,employed,13,4470.33,1893.57,6,3,government,471140.33,15191.31,455949.02,743,DECLINE
20a31154-05b7-4a60-80e3-123d05cfe394,Matthew Bowen,omorgan@example.com,746.676.3673,Expat,21,unemployed,0,412.47,300.94,3,3,family,223005.72,44589.42,178416.3,551,APPROVE
9fdd8af6-222a-479b-8fb5-064a14641a6d,Lisa Conley,laurawallace@example.org,001-320-995-5680x6800,Emirati,42,employed,17,7596.18,9079.48,5,5,rented,209617.41,192795.76,16821.649999999994,838,APPROVE
fe710491-6ce6-487f-b83a-f44067e96307,Mark Avila,aflowers@example.net,(534)563-0133x648,Expat,56,part_time,0,2633.55,1623.18,8,6,family,242339.74,273803.1,-31463.359999999986,814,APPROVE
1ab92c2e-543c-419f-9fb4-f47d18c99317,Ashley Ward,sswanson@example.org,+1-999-706-8848x77200,Emirati,33,unemployed,0,1343.65,1584.41,1,0,family,389269.14,17577.37,371691.77,783,APPROVE
6753a893-2b60-48b7-9b03-daca99d77360,Joshua Henry,scottdavis@example.net,443-728-1229,Emirati,29,unemployed,0,800.53,919.14,5,2,government,395618.61,221118.04,174500.56999999998,524,APPROVE
8dac5454-a170-4f5b-bc3e-290ba75d4bf7,Emily Gilbert,loriblack@example.com,001-894-814-8908,Emirati,49,unemployed,0,1209.32,1028.99,6,4,family,348813.28,274194.0,74619.28000000003,328,APPROVE
53e0433b-124b-4f43-8f60-79b29b86a424,James Key,amycurry@example.org,667-834-3600,Emirati,26,part_time,19,2471.31,989.88,3,3,owned,45128.69,69787.01,-24658.319999999992,524,APPROVE
43a56517-0d7b-4992-ba39-1066c0aee2cf,Erin Ortega,stephanieshields@example.net,9358283915,Expat,22,part_time,16,3756.34,3829.56,3,1,rented,422142.04,97076.64,325065.39999999997,322,DECLINE
25c8e6e8-d2cb-406f-bfbb-fb8e029b51ff,Haley Baker,jennifer82@example.net,(929)737-3364x54721,Expat,32,part_time,5,2758.05,2535.6,7,7,government,168280.54,96780.96,71499.58,461,APPROVE
3df75c0d-d466-4eda-ae86-a753567219ce,Mark Ford,dorothycooley@example.net,4235944510,Expat,57,unemployed,0,460.23,251.13,7,0,government,344249.22,38204.51,306044.70999999996,301,APPROVE
d52ba8a6-5b05-4522-8071-c17c39191e98,Antonio Ball,mclaughlinchristopher@example.net,001-458-818-8284x1214,Emirati,63,unemployed,0,1405.03,750.72,2,1,family,70321.68,223603.0,-153281.32,543,APPROVE
f2d01625-8b6b-41fa-b26d-113baf491ed7,Edward Keller,adam35@example.org,816-757-2925x0771,Expat,46,part_time,1,1034.19,1009.71,8,1,family,104842.14,207952.82,-103110.68000000001,658,APPROVE
5dbac97f-dc44-4e14-8667-8621d22e785b,Richard Stevenson,candice34@example.net,(372)618-3808,Emirati,28,self_employed,18,10845.52,11181.56,3,3,owned,246541.0,113613.77,132927.22999999998,684,DECLINE
e9857c97-c523-415f-b78d-da22a663316b,Daniel Dunn,valerie74@example.org,681.326.9242,Emirati,64,self_employed,12,9991.95,6729.04,2,0,owned,16706.39,6023.4,10682.99,567,DECLINE
fb9c9969-600a-4d37-84f0-0640544ef9ba,Cindy Morris,susan96@example.com,001-531-768-1878x082,Emirati,21,employed,13,7055.41,3753.46,2,2,government,492638.05,267967.85,224670.2,331,DECLINE
c86c5c36-d721-4945-9857-f58a9d30924d,Melissa Harris,moranpaul@example.net,(577)993-8727x16514,Expat,54,employed,1,5466.61,3225.51,6,2,family,94992.13,209159.01,-114166.88,571,DECLINE
4fadfafb-bb3f-4ca0-9091-7c3ea6358814,Jean Colon,charles99@example.com,001-919-847-0956x7245,Expat,23,self_employed,5,2545.05,1070.42,3,0,rented,1907.79,26288.51,-24380.719999999998,791,APPROVE
d2b687c1-56f9-4a44-b021-14c9257f0c57,Jessica Wilson,mitchellpamela@example.org,+1-462-606-4117x755,Expat,42,self_employed,5,5083.53,4246.28,2,2,owned,198733.67,146729.04,52004.630000000005,571,DECLINE
981343d1-5484-4919-a679-c4196921c545,Tina Thompson,loganwells@example.org,582.804.4714,Emirati,60,part_time,3,2337.33,1217.53,3,0,family,131647.98,139517.39,-7869.4100000000035,531,DECLINE
b66dac54-3398-4616-ba74-af79d1e162d0,Amanda Wallace,pwells@example.org,(216)745-3795,Expat,37,part_time,7,3912.12,3357.27,7,7,government,294863.22,166080.57,128782.64999999997,696,DECLINE
181df736-077d-4562-b035-0b45d74a9036,Lisa Murray,jennifer75@example.com,432-379-2740,Emirati,28,employed,14,13833.33,16038.42,7,1,rented,357152.85,150630.44,206522.40999999997,829,DECLINE
f96c3fc7-ba13-47aa-b45e-27408d5d8c4b,Robert Jones,josemedina@example.net,(646)742-7629,Expat,38,unemployed,0,189.28,202.02,4,1,rented,211687.45,296483.98,-84796.52999999997,745,APPROVE
426530ee-e7f4-4209-b6b5-957ff35b7e32,Michael Oneill,nhughes@example.com,440.646.4020x9918,Expat,25,employed,19,7657.19,7881.09,2,0,government,198677.5,97838.04,100839.46,582,DECLINE
3660ddac-3f72-4063-a201-46fc8b2fd9b2,Hector Anderson,paulroach@example.org,773.752.5609x339,Expat,44,self_employed,17,3482.0,3581.57,3,0,owned,293967.07,227513.22,66453.85,402,DECLINE
25b839a3-4a60-4abb-91fa-d2b106504383,Thomas Griffin,fgonzalez@example.com,(825)714-0658x63379,Expat,20,part_time,19,2964.36,1526.89,7,6,family,286011.62,141913.98,144097.63999999998,476,APPROVE
47ca4f3c-36ec-4359-98e1-d13d17222b15,Gary Cox,darrenfisher@example.org,+1-834-445-8824x861,Expat,35,self_employed,9,8905.14,5969.05,6,0,family,24645.49,142565.46,-117919.96999999999,575,DECLINE
5c708898-ef7f-4956-ae0a-2f4a9f73b447,Brad Cox,brenda46@example.com,+1-963-438-2499x799,Emirati,30,self_employed,19,11724.97,11526.11,2,1,family,113978.71,90144.13,23834.58,753,DECLINE
aad3a99e-672f-4fa6-8d8e-cccbea4e429a,Lisa Scott,gregoryrubio@example.org,+1-506-649-8693,Emirati,37,self_employed,5,11134.33,9043.48,4,0,family,203585.18,145338.1,58247.07999999999,828,DECLINE
a3755dd8-09e9-4273-b05e-178b84eb38ff,Daniel Saunders,qgarza@example.org,9003517456,Emirati,47,self_employed,7,9805.16,10487.42,3,1,rented,262143.11,170601.69,91541.41999999998,477,DECLINE
72091779-6996-44a2-8153-64182126105d,Jason Perez Jr.,susanfrancis@example.net,001-685-602-1073x983,Emirati,41,employed,0,11455.61,13041.74,6,5,government,136988.75,247051.89,-110063.14000000001,817,APPROVE
4c5ec1f4-1ded-4663-89b5-15a1bab88b3d,Gary Brown,mathewdavis@example.net,509-412-0853x4492,Emirati,36,self_employed,8,3775.84,4040.61,8,2,family,435240.39,176064.07,259176.32,658,DECLINE
b5e6b9ff-0b7c-4e3f-9740-77b6cc1effa7,Felicia Gonzalez,nchapman@example.org,319.325.1082,Expat,50,employed,8,3595.81,3387.81,7,3,rented,426910.66,233949.04,192961.61999999997,519,DECLINE
50233e8f-27b1-4bd6-a7f6-5eb003149081,Gary Jennings,sherimiller@example.org,807-504-2476,Expat,45,employed,9,8689.17,7704.47,1,1,rented,66157.05,51960.2,14196.850000000006,308,DECLINE
f6cfd7bb-a94b-4e38-910f-30921bd9937a,Brandy Cook DDS,ericajohnson@example.net,+1-923-525-5392x7680,Expat,53,self_employed,16,6589.98,3175.38,6,4,government,109104.53,90643.53,18461.0,833,DECLINE
d9da0232-e24c-4dc9-ad98-e72bab186429,Jason Adams,garrettbarnes@example.com,001-631-937-3069x02323,Expat,30,part_time,20,3053.24,1859.17,5,2,family,240869.21,100885.1,139984.11,583,DECLINE
e0bfdcaa-8367-46f8-b026-6ea3d98c5245,Brenda Barnes,neil08@example.com,+1-576-780-2850x33036,Expat,36,unemployed,0,1349.53,1318.53,4,1,family,402714.91,240709.12,162005.78999999998,713,APPROVE
4f78ed13-9244-4dd6-92d1-be5e6c3b7c7f,Tony Joseph,castrojose@example.com,(313)930-0097x196,Expat,60,part_time,20,2213.8,2101.02,7,3,family,368366.05,174907.11,193458.94,494,APPROVE
5495bc4b-6978-4af6-b410-51404f7a2bf7,Tiffany Freeman,david33@example.org,376.802.6339,Emirati,61,part_time,8,3536.26,2746.35,5,0,family,420319.35,262948.44,157370.90999999997,485,DECLINE
1e0ecfac-bf76-4500-a26b-28a5ea02265c,Kyle Orozco,jerrysutton@example.net,001-895-664-9136,Expat,25,part_time,9,1666.76,1014.14,2,1,family,111663.96,261429.67,-149765.71000000002,730,DECLINE
8451acd6-858f-41c2-92e5-db749454118a,Joshua Watkins,georgehenry@example.com,972-212-6567,Expat,44,self_employed,12,10663.93,8535.22,1,0,government,291787.31,283290.3,8497.01000000001,372,DECLINE
339707ee-75fd-48b8-a1a5-c7d1933d3156,Michael Wright,bautistarenee@example.com,210.302.1501x17163,Emirati,49,employed,5,4648.38,5066.34,3,2,rented,100148.3,122757.55,-22609.25,768,DECLINE
d15da7f6-5f85-43a2-a5d5-03527ef461c8,Christopher Williams,beckerjanet@example.org,+1-655-662-9712x08231,Emirati,57,part_time,2,1940.24,1536.01,3,1,rented,29006.79,135615.97,-106609.18,514,APPROVE
226aba73-886a-4351-8b32-a2b3348ffbde,Mr. Paul Foster,peter98@example.org,426.231.3428,Emirati,19,self_employed,10,6033.93,6999.69,7,5,rented,482663.92,114994.93,367668.99,338,APPROVE
a3391a82-38fe-4828-b42e-48383fc7d3e9,Emily Carrillo,zgonzalez@example.com,(393)488-4518,Emirati,20,employed,5,5715.19,4977.57,4,4,government,438492.57,93627.68,344864.89,405,DECLINE
088a193c-53c4-496d-97d0-7954019f95b2,Scott Mcconnell,staceyvalentine@example.com,(308)830-8624,Expat,30,part_time,15,2367.78,2834.02,5,2,rented,260144.21,157235.29,102908.91999999998,744,APPROVE
aa863e1a-ccc7-41db-9b4a-144749f70478,Patricia Parker,lewisleonard@example.com,938.367.0534,Emirati,42,unemployed,0,28.69,14.3,7,2,owned,112160.68,295463.86,-183303.18,516,APPROVE
94a85475-69b1-46b9-9875-578d3ad93a10,Felicia Williams,astark@example.net,001-817-978-1811,Emirati,53,part_time,12,2781.77,2040.21,1,0,owned,23980.19,32434.04,-8453.850000000002,320,APPROVE
0bfdf85b-d3a0-40e3-8dec-d280692e3115,Melinda Morton,danieltaylor@example.com,807.981.5526x273,Expat,57,part_time,16,3105.6,2886.13,8,6,family,102747.46,205722.01,-102974.55,309,APPROVE
acd1b0ce-64cd-4da4-9586-987f2e8c661f,Antonio Pham,nicholas72@example.com,001-739-578-6098,Expat,30,unemployed,0,1245.98,1280.63,7,1,family,52457.12,215629.87,-163172.75,420,APPROVE
848496af-9ad0-432c-81c2-799b56a90523,Dana Garrett,ericawatson@example.org,001-682-942-0954x006,Expat,31,unemployed,0,1247.25,538.22,5,1,family,486559.86,107376.55,379183.31,719,APPROVE
6f4abdc8-145f-4fe7-b5b0-d588329716d3,Charles Gonzalez,bryantmackenzie@example.org,+1-630-839-1821,Emirati,64,self_employed,16,4345.05,5038.33,6,1,government,6374.7,26700.85,-20326.149999999998,413,APPROVE
e050cc8d-20bf-42e9-b98e-27deb5a5a71b,Patricia Martin,jacquelinepatterson@example.com,001-867-304-2729x48418,Emirati,36,employed,5,10732.04,5149.74,5,0,government,228375.62,293187.29,-64811.669999999984,570,DECLINE
5a95bc87-794c-441b-bf27-d0ea114dcc0f,Ricky Melendez,qray@example.net,001-215-418-6662,Emirati,39,part_time,20,2277.99,1163.4,6,6,owned,57950.53,255373.77,-197423.24,346,APPROVE
095a5211-99aa-4f53-a767-72a7e3da429c,David Ortega,nicholaslarsen@example.com,(425)365-5181,Expat,35,part_time,12,3865.27,1898.1,8,2,family,134154.7,219920.38,-85765.68,681,DECLINE
56e6117b-03b6-43f9-93ee-d8fc991e5a76,Melvin French,davidrebecca@example.com,842-300-2254x53458,Emirati,44,self_employed,5,9998.99,11851.36,8,0,rented,324423.24,239072.87,85350.37,415,APPROVE
eecd7a3c-3750-4244-b8e6-d6ebb76e0689,Donald Ortiz,timothy49@example.net,343-920-4145,Expat,46,self_employed,3,3812.61,4332.34,8,7,rented,189875.39,107579.67,82295.72000000002,329,APPROVE
eae442fa-e840-4c71-aa14-6ca878454dda,David Sanchez,susanmiller@example.com,(472)329-3828,Emirati,45,employed,16,6139.35,6744.17,2,2,rented,157118.97,211370.45,-54251.48000000001,837,DECLINE
d714c34d-c180-43c2-8d11-006b072127dd,Eddie Fernandez,brookscheryl@example.net,(767)252-2274x459,Expat,49,unemployed,0,518.62,417.21,8,2,owned,338147.78,115462.99,222684.79000000004,355,APPROVE
17b7c2f8-a08d-4780-9c93-0f2c2f4bdc9f,Richard Williams,alipaul@example.com,8303430573,Expat,43,unemployed,0,1127.15,651.68,2,2,owned,160316.91,99268.45,61048.46000000001,584,APPROVE
71946144-8f02-42fb-9c5e-b9ebb4c9011a,Joshua Ibarra,anthonyharper@example.org,800.921.2710x10540,Expat,65,unemployed,0,688.64,340.85,2,1,government,400630.64,134429.58,266201.06000000006,810,APPROVE
633537be-d133-46d7-aeb6-8cdbb5113b81,Bill Kelly,robert13@example.org,(404)776-5345,Expat,39,employed,20,7841.28,6664.04,2,2,family,17915.97,164729.64,-146813.67,393,DECLINE
383cc9f3-970a-4149-a1fe-40f1adab0657,Noah Miller,harrisrobert@example.org,6822768565,Emirati,39,part_time,7,3449.77,1694.59,1,1,family,422158.72,99591.79,322566.93,784,DECLINE
fd132b11-fff7-45a1-ad0b-78e23b8a2675,Nathan Simon,parkslauren@example.org,001-258-798-0816x30463,Emirati,34,part_time,13,2643.07,2794.97,5,1,government,186945.18,31896.67,155048.51,468,APPROVE
94263577-bc70-40ff-a1cd-4ea1ac26b654,Daniel Ayala,edavis@example.net,+1-728-511-6844x9513,Emirati,58,unemployed,0,181.12,182.16,4,0,family,426097.19,64676.85,361420.34,495,APPROVE
501f7037-60fa-4c70-a595-f9c06782e513,Lauren Berg,steven65@example.net,(770)763-2270,Expat,55,employed,17,8488.65,8395.03,8,8,owned,294658.08,151259.27,143398.81000000003,810,DECLINE
e1833eac-9a02-4570-96ad-0325e3379d67,Ernest Olson,earlwilliams@example.org,966-484-1608x039,Expat,56,self_employed,12,8918.18,7163.87,3,2,government,86825.14,244573.25,-157748.11,406,DECLINE
f3ad5c87-be94-426a-a07d-033af95dd5b2,Elizabeth Travis,jonesrebecca@example.org,+1-880-297-9910x839,Expat,62,unemployed,0,596.8,526.39,5,3,rented,171429.4,88252.06,83177.34,436,APPROVE
f7481f68-05f9-46b2-9ec3-487e64b5f07b,Peter Spencer,mford@example.com,(456)896-2340x233,Expat,63,part_time,20,1602.67,1287.13,4,1,rented,312083.79,87173.85,224909.93999999997,653,APPROVE
f49377df-0868-4810-b691-96b5c709e408,Edward Krause,alexis05@example.com,+1-492-524-0095x0363,Emirati,19,employed,0,9747.36,7192.67,6,6,family,291403.14,282802.1,8601.040000000037,727,DECLINE
931b1e08-45cc-4c56-b2a7-cdb92b48c704,Kathy Carrillo,pollardvictoria@example.net,5373579176,Expat,31,self_employed,1,2530.65,1308.71,3,2,family,28302.39,80093.48,-51791.09,464,APPROVE
5d9c6412-715b-4c0e-b958-66bbd7f8a202,Olivia Warner,tracy36@example.com,635.580.5329x606,Emirati,42,employed,9,12768.31,10326.22,6,1,government,51240.0,260410.61,-209170.61,529,DECLINE
4ac9b302-c18d-49ca-8443-a75dfa5b2d44,Benjamin Wall,thomasangela@example.net,001-673-244-1885x79499,Emirati,58,self_employed,14,11567.02,6506.1,7,4,owned,487911.36,93796.19,394115.17,355,DECLINE
cc4b42ca-0220-44de-a634-533fb69c50bf,Dr. Patricia Jefferson,mcdonaldronald@example.org,742.856.4685,Emirati,42,part_time,16,3328.44,3894.21,4,1,owned,482144.91,88253.32,393891.58999999997,481,APPROVE
3b4e9f65-e448-4ece-8930-63ca67255f39,Victoria Jackson,cbenton@example.net,300.885.2877x042,Emirati,27,employed,4,6349.35,4908.46,7,5,owned,132119.8,48278.65,83841.15,561,DECLINE
d38c57fd-ce38-45d8-92a0-74938f52c035,Kevin Miller,cobbcynthia@example.net,6498150404,Emirati,29,part_time,10,3320.98,1522.02,1,1,government,312683.33,252941.99,59741.340000000026,608,DECLINE
a04b58fa-e4a0-4dcc-a399-0f0099488e6a,Denise Gill,lindamartinez@example.net,888.933.0805x076,Emirati,57,employed,9,7991.17,5312.96,3,2,rented,268517.98,27583.67,240934.31,526,DECLINE
019542c5-44b6-45d0-9313-7ae62c0d0a40,Austin Gross,kelliecaldwell@example.org,(424)933-5511,Expat,34,self_employed,3,3147.22,2219.1,1,1,owned,173003.65,72104.36,100899.29,549,DECLINE
3b6a4028-cb2a-41eb-98f0-4071c028e690,Donald Owens,davisjames@example.com,001-467-337-7165x47636,Emirati,38,part_time,20,3734.01,1624.6,1,1,government,411054.53,112487.41,298567.12,820,DECLINE
2c84c11d-784c-4ed3-8bd5-d4f580f6abc2,Michael Sanchez,bruce18@example.com,001-509-690-0195x9277,Expat,24,employed,6,5008.74,4689.52,2,0,owned,478138.1,161392.45,316745.64999999997,307,DECLINE
c5f1bf31-8dec-4f00-95fa-95f3724afbd0,Garrett Francis,uortega@example.org,835.814.1792x42509,Emirati,23,unemployed,0,969.84,944.13,7,7,owned,469875.56,224067.25,245808.31,457,APPROVE
ebd42f88-57fe-4d83-a885-7bedc6a92414,Sean King,karla02@example.com,9605713548,Expat,45,employed,20,5135.91,3648.68,1,1,family,125954.0,21132.63,104821.37,533,DECLINE
b404009b-55c3-4665-b1c1-baa9e4b1e9dd,Eric Garcia,martin94@example.org,+1-548-981-0397x44467,Emirati,36,part_time,16,2168.51,1487.95,1,0,owned,59152.88,1769.68,57383.2,364,DECLINE
36889135-4970-4a5c-80a1-5f6076d274a9,Brian Kirby,nmartin@example.org,861-793-9523x823,Expat,52,part_time,4,1844.55,1525.03,2,0,government,463345.44,114424.07,348921.37,331,DECLINE
b79d6a16-b895-4c19-b1c1-cbbe012ee0e2,Tony Franklin,maureen80@example.net,+1-591-651-5320x61616,Expat,52,part_time,0,1894.17,944.41,3,1,owned,443489.06,289609.62,153879.44,682,DECLINE
62ad6328-5497-46f6-bf48-739dc7a23ebf,Erica Carter,dshannon@example.com,001-720-717-4562,Emirati,29,employed,4,5520.63,5968.72,5,5,government,370715.24,217781.2,152934.03999999998,516,DECLINE
4207405d-78f8-4631-8348-76012069315f,Todd Vincent,rherman@example.org,643.567.6936x50140,Expat,60,unemployed,0,291.49,244.77,5,5,government,90678.99,239898.02,-149219.02999999997,355,APPROVE
dba8f10e-e916-4b73-a9f4-7a9141a7813c,James Cooper DVM,noahwilliams@example.net,001-817-822-2952x080,Emirati,36,employed,7,4178.43,3915.34,5,1,family,362794.63,146157.12,216637.51,638,DECLINE
24bd3772-b7bc-4ad0-9f5a-677cd8790137,Mark Cook,crystal67@example.org,(949)248-1238x714,Expat,28,employed,10,6813.43,5815.19,4,4,rented,225322.99,184902.73,40420.25999999998,613,DECLINE
51bc509c-072b-43ea-b8e6-8e2091465b5a,Michael Farley Jr.,hallgabriela@example.net,(546)821-6722x528,Expat,47,employed,10,5954.1,4093.97,6,6,family,110762.85,221944.86,-111182.00999999998,746,DECLINE
fbaff73e-503b-47f7-9428-3164a2128ec2,Richard Porter,ghahn@example.com,369.742.2360,Emirati,34,self_employed,17,9747.67,10343.79,6,6,family,243485.69,32649.79,210835.9,383,APPROVE
1b100bea-e8db-437a-9670-8c2abacfa9df,Luis Simon,lopezdavid@example.org,368-861-0195x17817,Expat,59,employed,17,13705.26,11529.9,2,0,rented,424793.64,189487.95,235305.69,714,DECLINE
19376481-dc8f-4405-9905-68906262b858,Donald Stephenson,jessica41@example.net,+1-229-233-0304x5096,Emirati,43,unemployed,0,588.75,471.53,6,3,rented,445718.77,176880.23,268838.54000000004,597,APPROVE
59f9ff40-7b88-44ff-9caf-cb5e7839eb88,Donald Sosa,elang@example.org,684-894-4411,Emirati,65,part_time,18,2988.04,1575.83,1,1,rented,423990.92,241962.02,182028.9,469,APPROVE
71afb5fc-dc3c-45c9-a18e-279005ef51f5,Kenneth Thompson,jessica98@example.org,914-675-9770x4983,Expat,42,self_employed,6,2404.2,1044.02,6,1,family,380736.19,69524.97,311211.22,570,DECLINE
0104efa2-6b60-413f-983a-98cc86fcbed7,Chris Mccarthy,christinasmith@example.org,+1-985-701-8929x274,Emirati,42,self_employed,18,10815.52,9332.77,8,4,family,19952.35,194557.42,-174605.07,405,APPROVE
a71fb562-83f2-40ae-a7a5-eaea31acc229,Steven Wallace,aaronscott@example.com,898-530-2126x172,Expat,49,self_employed,11,7876.79,6404.6,6,1,government,449113.31,23351.24,425762.07,557,DECLINE
05f85e3f-3e57-462d-abe6-faffbc95b214,Daryl Gregory,david42@example.org,846-608-3246,Expat,56,self_employed,5,7018.37,3650.9,1,0,family,69484.15,49681.75,19802.399999999994,378,DECLINE
8edf7d30-15a4-4f7f-a241-446277bde49c,Candice Young,gcantu@example.com,466.422.1873,Expat,19,employed,20,7975.36,6959.56,4,1,government,165112.38,34001.61,131110.77000000002,790,DECLINE
ab97336a-a0f2-4a86-926b-e0b0d5cc25c8,Kim Graham,amanda71@example.com,989.720.9703,Expat,29,unemployed,0,191.83,85.31,1,0,owned,296173.83,40417.21,255756.62000000002,824,APPROVE
929c063f-dea2-4a02-921f-6d8fb29d510b,Courtney Reed,betty08@example.org,5064645295,Expat,28,self_employed,15,10785.09,9547.19,1,1,rented,363987.16,246390.99,117596.16999999998,387,DECLINE
cf7daab9-435c-402c-ac23-1ae0c91e4f24,Shawn Pierce,hendersonrichard@example.org,(328)998-8526x611,Expat,47,unemployed,0,901.26,882.65,7,2,family,397308.04,246135.95,151172.08999999997,486,APPROVE
32e2af8a-6eea-4bee-88d7-412156f1d72e,Jessica Wilson,jesusmartin@example.org,985-797-8115,Expat,57,employed,5,7538.54,6667.15,4,1,government,66106.6,4968.79,61137.810000000005,835,DECLINE
9f91a1a8-63cc-45f9-ae86-05af13fd39fd,Scott Hill,janet72@example.org,3693628403,Expat,32,employed,1,4118.28,3033.31,2,2,government,329696.31,270595.43,59100.880000000005,301,DECLINE
92c0949e-ec4f-44ce-ac44-c212ab3ab7a4,Christopher Wagner,nlowery@example.net,001-497-384-9903x7023,Emirati,36,self_employed,7,5505.18,3323.01,7,2,government,402310.52,272357.66,129952.86000000004,400,DECLINE
ce7ceb44-332d-4c5c-8f97-4073bf788314,John Bates,marvin84@example.com,231.947.6437,Emirati,62,self_employed,20,3890.21,1578.47,5,4,owned,354574.42,236826.74,117747.68,835,DECLINE
76675fe9-5ae2-4ef0-b631-f14e88d8e846,William Palmer,markbray@example.com,(627)512-9588x2356,Expat,61,part_time,19,2086.81,1777.41,7,6,family,77389.29,195472.78,-118083.49,559,APPROVE
8ce65dcd-b3a9-4ac3-ac44-4cc90c907d19,William Williamson,olee@example.net,(510)653-3435,Expat,63,self_employed,18,6132.28,7302.36,4,2,government,391894.21,144740.33,247153.88000000003,679,DECLINE
933ea83b-7b60-44e1-843e-fbe56a06ae95,Kelly Mitchell,briannamills@example.org,4866730661,Expat,53,self_employed,12,10549.99,6030.02,3,0,rented,329641.42,224344.26,105297.15999999997,757,DECLINE
961f4683-a27d-4417-8915-749ee8bbb015,Miranda Ramos,jacksonlisa@example.org,+1-413-884-1191,Emirati,41,employed,8,7669.24,3608.47,3,3,government,317938.31,241310.81,76627.5,448,DECLINE
075d7531-aea1-4621-a671-3d5018078e7c,Philip Perkins,stephenhenson@example.net,209-255-3123x192,Expat,46,employed,5,11693.94,13524.89,1,0,family,465342.5,120193.46,345149.04,833,DECLINE
c67da69b-091e-4fe1-806a-66f22bfc04b7,Bruce Miller,jonesthomas@example.com,(587)337-4000x474,Emirati,61,employed,7,13206.81,10676.89,4,4,owned,465379.23,155445.98,309933.25,499,DECLINE
698f127f-bd34-486b-a8be-add44e66ae37,Samantha Osborne,robertmosley@example.org,867.395.1403x9202,Emirati,51,employed,12,5871.08,5493.74,6,2,government,143.64,47233.43,-47089.79,582,DECLINE
4a900436-339b-4a30-a71c-3c4ea1f732cb,Diane Owens,jennifer93@example.com,001-536-866-3282x4834,Expat,43,employed,6,14030.13,8152.02,2,1,family,274796.33,217841.61,56954.72000000003,656,DECLINE
342201a1-164f-4893-8e4b-d3e3013c4cb7,David Davila,jason76@example.com,889-226-5477x2009,Expat,52,employed,16,5100.42,5904.31,5,2,family,253119.05,167589.21,85529.84,815,DECLINE
46d498f5-af47-4ecd-9cb9-ea0cf5524f02,Jonathan Lozano,david67@example.org,001-840-736-3590x080,Expat,25,part_time,0,3898.17,4355.11,8,7,government,281584.3,230990.16,50594.139999999985,647,DECLINE
d87fef5f-2ddd-4a7e-bfb3-8aa78307be2c,Dawn Davis,caleb88@example.com,(943)501-9311,Emirati,62,part_time,16,2148.02,2501.06,2,1,family,394328.01,66114.7,328213.31,535,DECLINE
6b66ec48-f04f-4cd8-81a5-fc5922d3046f,Charles Freeman,tylerjohnson@example.com,001-761-370-7585,Expat,40,part_time,15,1861.87,2132.06,4,4,owned,199465.32,224636.44,-25171.119999999995,650,APPROVE
7d6cbd90-dcda-446e-a216-efe1116976bc,Angela Nguyen,carrillojames@example.com,6654848026,Emirati,34,unemployed,0,274.18,153.47,5,5,government,373078.13,279076.58,94001.54999999999,494,APPROVE
caa59a52-1d97-4c02-a409-e0cff110c859,Joseph Luna,asmith@example.org,702-761-8986,Expat,57,unemployed,0,304.15,345.56,4,0,owned,124847.72,185579.07,-60731.350000000006,459,APPROVE
26158020-7fa3-4656-aa38-fe1bc3c94907,Benjamin Holt,leegarcia@example.com,624.263.2049x46366,Expat,43,employed,16,13176.13,15646.86,1,0,government,185598.27,94625.07,90973.19999999998,581,DECLINE
58f9bacd-e5ef-4488-aa35-78d85937d676,Alexandra Montoya,maddoxrichard@example.com,001-544-891-6460x7373,Emirati,47,unemployed,0,81.22,88.39,3,3,family,399634.96,143496.02,256138.94000000003,333,APPROVE
e855ec06-aa16-494a-a03a-62504d9da0cc,Keith Klein,brandonbaker@example.net,+1-887-699-2615,Emirati,53,employed,8,6787.82,4678.72,8,5,owned,4209.3,202230.92,-198021.62000000002,688,DECLINE
bda9b2ab-d17f-4119-9f21-8a92588e343d,Craig Miller,wrightjames@example.com,950.660.0744x22666,Expat,43,part_time,11,1808.22,1027.84,4,3,government,479263.41,102928.94,376334.47,488,APPROVE
b0e62c9f-549c-4ce4-8c3b-dd3981be8e42,Antonio Watson,christopherfarmer@example.com,502.409.3459,Expat,42,part_time,17,1539.67,1606.29,8,4,owned,65569.58,172767.82,-107198.24,534,APPROVE
8ca5fe8a-6117-4975-ade0-5f523aa07be9,Michelle Kim,zachary59@example.org,349.406.8621,Expat,49,unemployed,0,1200.06,959.66,3,3,rented,369271.01,141896.11,227374.90000000002,309,APPROVE
